vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
030-58838,2012-05-14,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.28
030-58838,2012-05-14,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.55
030-58838,2012-05-28,NIVA (historic),0.0,0.0,CA_mg/l,=,0.9209999999999999
030-58838,2012-05-28,NIVA (historic),0.0,0.0,CA_mg/l,=,0.92
030-58838,2012-05-28,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.66
030-58838,2012-05-28,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.4
030-58838,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.9329999999999999
030-58838,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.14
030-58838,2012-08-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.63
030-58838,2012-08-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.78
030-58838,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.58
030-58838,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.22
030-58838,2012-09-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.885
030-58838,2012-09-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.9109999999999999
030-58838,2012-09-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.48
030-58838,2012-09-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.52
030-58838,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.6
030-58838,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7609999999999999
030-58838,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.48
030-58838,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.62
030-58838,2012-10-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.23
030-58838,2012-10-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.27
030-58838,2013-01-07,NIVA (historic),0.0,0.0,CA_mg/l,=,2.66
030-58838,2013-01-07,NIVA (historic),0.0,0.0,CA_mg/l,=,2.72
030-58838,2013-01-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.33
030-58838,2013-01-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.84
030-58838,2013-01-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.33
030-58838,2013-01-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.42
030-58838,2013-02-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.68
030-58838,2013-02-04,NIVA (historic),0.0,0.0,CA_mg/l,=,2.07
030-58838,2013-02-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.44
030-58838,2013-02-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.12
030-58838,2013-02-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.73
030-58838,2013-02-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.64
030-58838,2013-03-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.65
030-58838,2013-03-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.87
030-58838,2013-03-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.63
030-58838,2013-03-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.71
030-58838,2013-03-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.27
030-58838,2013-03-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.45
030-58838,2013-04-01,NIVA (historic),0.0,0.0,CA_mg/l,=,2.66
030-58838,2013-04-01,NIVA (historic),0.0,0.0,CA_mg/l,=,4.8
030-58838,2013-04-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.83
030-58838,2013-04-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,6.75
030-58838,2013-04-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.91
030-58838,2013-04-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.69
030-58838,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.49
030-58838,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.46
030-58838,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.07
030-58838,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.03
030-58838,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.33
030-58838,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.29
030-58838,2013-05-13,NIVA (historic),0.0,0.0,CA_mg/l,=,1.03
030-58838,2013-05-13,NIVA (historic),0.0,0.0,CA_mg/l,=,0.94
030-58838,2013-05-13,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.18
030-58838,2013-05-13,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.14
030-58838,2013-05-13,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.31
030-58838,2013-05-13,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.44
030-58838,2013-05-20,NIVA (historic),0.0,0.0,CA_mg/l,=,0.66
030-58838,2013-05-20,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7190000000000001
030-58838,2013-05-20,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.46
030-58838,2013-05-20,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.47
030-58838,2013-05-20,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.47
030-58838,2013-05-20,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.53
030-58838,2013-05-27,NIVA (historic),0.0,0.0,CA_mg/l,=,1.92
030-58838,2013-05-27,NIVA (historic),0.0,0.0,CA_mg/l,=,1.82
030-58838,2013-05-27,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.57
030-58838,2013-05-27,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.46
030-58838,2013-05-27,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.41
030-58838,2013-05-27,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.51
030-58838,2013-06-10,NIVA (historic),0.0,0.0,CA_mg/l,=,2.81
030-58838,2013-06-10,NIVA (historic),0.0,0.0,CA_mg/l,=,3.03
030-58838,2013-06-10,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.55
030-58838,2013-06-10,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.64
030-58838,2013-06-10,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.34
030-58838,2013-06-10,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.57
030-58838,2013-08-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.845
030-58838,2013-08-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8859999999999999
030-58838,2013-08-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.55
030-58838,2013-08-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.57
030-58838,2013-08-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.58
030-58838,2013-08-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.56
030-58838,2013-10-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.54
030-58838,2013-10-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.57
030-58838,2013-10-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.08
030-58838,2013-10-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.07
030-58838,2013-10-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.76
030-58838,2013-10-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.69
030-58838,2014-02-03,NIVA (historic),0.0,0.0,CA_mg/l,=,2.3
030-58838,2014-02-03,NIVA (historic),0.0,0.0,CA_mg/l,=,2.16
030-58838,2014-02-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.01
030-58838,2014-02-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.37
030-58838,2014-02-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.57
030-58838,2014-02-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.68
030-58838,2014-03-03,NIVA (historic),0.0,0.0,CA_mg/l,=,1.18
030-58838,2014-03-03,NIVA (historic),0.0,0.0,CA_mg/l,=,1.04
030-58838,2014-03-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.78
030-58838,2014-03-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.79
030-58838,2014-03-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.36
030-58838,2014-03-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.42
030-58838,2014-04-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.25
030-58838,2014-04-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.31
030-58838,2014-04-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.06
030-58838,2014-04-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.11
030-58838,2014-04-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.56
030-58838,2014-04-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.44
030-58838,2014-04-14,NIVA (historic),0.0,0.0,CA_mg/l,=,0.848
030-58838,2014-04-14,NIVA (historic),0.0,0.0,CA_mg/l,=,0.821
030-58838,2014-04-22,NIVA (historic),0.0,0.0,CA_mg/l,=,1.0
030-58838,2014-04-22,NIVA (historic),0.0,0.0,CA_mg/l,=,1.12
030-58838,2014-04-22,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.72
030-58838,2014-04-22,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.71
030-58838,2014-04-22,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.36
030-58838,2014-04-22,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.35
030-58838,2014-04-28,NIVA (historic),0.0,0.0,CA_mg/l,=,0.945
030-58838,2014-04-28,NIVA (historic),0.0,0.0,CA_mg/l,=,0.929
030-58838,2014-04-28,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.34
030-58838,2014-04-28,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.38
030-58838,2014-04-28,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.42
030-58838,2014-04-28,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.37
030-58838,2014-05-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.3
030-58838,2014-05-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.35
030-58838,2014-05-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.57
030-58838,2014-05-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.62
030-58838,2014-05-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.61
030-58838,2014-05-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.53
030-58838,2014-05-12,NIVA (historic),0.0,0.0,CA_mg/l,=,1.64
030-58838,2014-05-12,NIVA (historic),0.0,0.0,CA_mg/l,=,1.75
030-58838,2014-05-12,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.64
030-58838,2014-05-12,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.81
030-58838,2014-05-12,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.57
030-58838,2014-05-12,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.47
030-58838,2014-05-19,NIVA (historic),0.0,0.0,CA_mg/l,=,0.861
030-58838,2014-05-19,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8390000000000001
030-58838,2014-05-19,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.58
030-58838,2014-05-19,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.52
030-58838,2014-05-26,NIVA (historic),0.0,0.0,CA_mg/l,=,0.767
030-58838,2014-05-26,NIVA (historic),0.0,0.0,CA_mg/l,=,0.741
030-58838,2014-05-26,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.43
030-58838,2014-05-26,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.42
030-58838,2014-05-26,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.56
030-58838,2014-05-26,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.48
030-58838,2014-06-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.644
030-58838,2014-06-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.653
030-58838,2014-06-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.28
030-58838,2014-06-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.29
030-58838,2014-06-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.5
030-58838,2014-06-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.48
030-58838,2014-10-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8490000000000001
030-58838,2014-10-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.9
030-58838,2014-10-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.11
030-58838,2014-10-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.14
030-58838,2014-10-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.54
030-58838,2014-10-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.4
030-58838,2014-11-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.6729999999999999
030-58838,2014-11-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7
030-58838,2014-11-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.0
030-58838,2014-11-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.22
030-58838,2014-12-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.9940000000000001
030-58838,2014-12-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.903
030-58838,2014-12-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.94
030-58838,2014-12-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.9
030-58838,2014-12-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.26
030-58838,2014-12-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.34
030-58838,2015-01-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8220000000000001
030-58838,2015-01-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8059999999999999
030-58838,2015-01-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.53
030-58838,2015-01-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.56
030-58838,2015-01-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,4.93
030-58838,2015-01-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.0
030-58838,2015-02-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.67
030-58838,2015-02-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.7
030-58838,2015-02-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.78
030-58838,2015-02-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.81
030-58838,2015-02-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.96
030-58838,2015-02-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.08
030-58838,2015-03-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.27
030-58838,2015-03-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.22
030-58838,2015-03-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.1
030-58838,2015-03-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.11
030-58838,2015-03-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.1
030-58838,2015-03-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.18
030-58838,2015-04-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.44
030-58838,2015-04-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.47
030-58838,2015-04-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.18
030-58838,2015-04-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.23
030-58838,2015-04-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.39
030-58838,2015-04-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.35
030-58838,2015-04-13,NIVA (historic),0.0,0.0,CA_mg/l,=,1.0
030-58838,2015-04-13,NIVA (historic),0.0,0.0,CA_mg/l,=,1.1
030-58838,2015-04-13,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.07
030-58838,2015-04-13,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.12
030-58838,2015-04-13,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.17
030-58838,2015-04-13,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.14
030-58838,2015-04-20,NIVA (historic),0.0,0.0,CA_mg/l,=,1.25
030-58838,2015-04-20,NIVA (historic),0.0,0.0,CA_mg/l,=,1.28
030-58838,2015-04-20,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.01
030-58838,2015-04-20,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.09
030-58838,2015-04-20,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.14
030-58838,2015-04-20,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.11
030-58838,2015-04-27,NIVA (historic),0.0,0.0,CA_mg/l,=,1.03
030-58838,2015-04-27,NIVA (historic),0.0,0.0,CA_mg/l,=,1.01
030-58838,2015-04-27,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.98
030-58838,2015-04-27,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.05
030-58838,2015-05-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.42
030-58838,2015-05-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.28
030-58838,2015-05-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.94
030-58838,2015-05-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.82
030-58838,2015-05-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.27
030-58838,2015-05-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.4
030-58838,2015-05-11,NIVA (historic),0.0,0.0,CA_mg/l,=,1.04
030-58838,2015-05-11,NIVA (historic),0.0,0.0,CA_mg/l,=,1.1
030-58838,2015-05-11,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.46
030-58838,2015-05-11,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.48
030-58838,2015-05-11,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.21
030-58838,2015-05-11,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.29
030-58838,2015-05-18,NIVA (historic),0.0,0.0,CA_mg/l,=,0.899
030-58838,2015-05-18,NIVA (historic),0.0,0.0,CA_mg/l,=,0.889
030-58838,2015-05-18,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.08
030-58838,2015-05-18,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.13
030-58838,2015-05-25,NIVA (historic),0.0,0.0,CA_mg/l,=,0.988
030-58838,2015-05-25,NIVA (historic),0.0,0.0,CA_mg/l,=,0.986
030-58838,2015-05-25,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.31
030-58838,2015-05-25,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.3
030-58838,2015-06-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.5
030-58838,2015-06-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.557
030-58838,2015-06-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.14
030-58838,2015-06-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.12
030-58838,2015-06-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.84
030-58838,2015-06-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.82
030-58838,2016-11-14,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.29
030-58838,2016-11-14,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.18
030-58838,2016-11-14,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.14
030-58838,2016-11-14,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.17
030-58838,2018-05-04,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.81
030-58838,2018-05-04,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.94
030-58838,2018-05-04,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.13
030-58838,2018-05-04,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.09
031-38523,2012-01-16,NIVA (historic),0.0,0.0,CA_mg/l,=,1.08
031-38523,2012-01-16,NIVA (historic),0.0,0.0,CA_mg/l,=,1.04
031-38523,2012-01-16,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.64
031-38523,2012-01-16,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.63
031-38523,2012-01-16,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.16
031-38523,2012-01-16,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.13
031-38523,2012-01-29,NIVA (historic),0.0,0.0,CA_mg/l,=,1.36
031-38523,2012-01-29,NIVA (historic),0.0,0.0,CA_mg/l,=,1.38
031-38523,2012-01-29,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.76
031-38523,2012-01-29,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.78
031-38523,2012-01-29,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.41
031-38523,2012-01-29,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.47
031-38523,2012-03-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.95
031-38523,2012-03-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.97
031-38523,2012-03-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.52
031-38523,2012-03-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.53
031-38523,2012-03-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.76
031-38523,2012-03-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.66
031-38523,2012-04-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.8
031-38523,2012-04-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.81
031-38523,2012-04-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.63
031-38523,2012-04-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.68
031-38523,2012-04-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.76
031-38523,2012-04-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.53
031-38523,2012-05-28,NIVA (historic),0.0,0.0,CA_mg/l,=,1.47
031-38523,2012-05-28,NIVA (historic),0.0,0.0,CA_mg/l,=,1.58
031-38523,2012-05-28,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.56
031-38523,2012-05-28,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.55
031-38523,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.08
031-38523,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.13
031-38523,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.64
031-38523,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.58
031-38523,2012-09-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.1
031-38523,2012-09-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.11
031-38523,2012-09-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.34
031-38523,2012-09-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.18
031-38523,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.536
031-38523,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.563
031-38523,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.15
031-38523,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.14
031-38523,2013-04-01,NIVA (historic),0.0,0.0,CA_mg/l,=,1.78
031-38523,2013-04-01,NIVA (historic),0.0,0.0,CA_mg/l,=,1.92
031-38523,2013-04-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.09
031-38523,2013-04-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.14
031-38523,2013-04-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.77
031-38523,2013-04-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.55
031-38523,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.21
031-38523,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.15
031-38523,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.61
031-38523,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.62
031-38523,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.55
031-38523,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.52
031-38523,2013-09-01,NIVA (historic),0.0,0.0,CA_mg/l,=,1.03
031-38523,2013-09-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.945
031-38523,2013-09-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.76
031-38523,2013-09-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.77
031-38523,2013-09-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.7
031-38523,2013-09-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.71
031-38523,2016-03-21,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.43
031-38523,2016-03-21,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.28
031-38523,2016-03-21,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.22
031-38523,2016-03-21,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.1
031-38523,2018-04-29,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.43
031-38523,2018-04-29,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.35
031-38523,2018-04-29,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.41
031-38523,2018-04-29,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.44
031-58840,2019-04-07,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.81
031-58840,2019-04-07,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.01
031-58840,2019-04-07,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.33
031-58840,2019-04-07,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.25
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,ALK_mmol/l,=,0.044000000000000004
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,ALK_mmol/l,=,0.046
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,ANC_µekv/l,=,49.0
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,ANC_µekv/l,=,49.8
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.49
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.49
038-44506,2016-10-03,VestfoldLAB (historic),0.0,0.0,CL_mg/l,=,2.5
